anchor_id,positive_id,negative_id
eccDNABase_000442202,CircleBaseV2_003055255,CircleBaseV2_002862187
eccDNABase_000497563,eccDNABase_000886789,CircleBaseV2_002845138
eccDNABase_000840752,CircleBaseV2_000007495,eccDNABase_000873612
CircleBaseV2_003054444,eccDNABase_000015238,CircleBaseV2_002870863
eccDNABase_000538521,eccDNABase_000013726,CircleBaseV2_002886162
eccDNABase_000537379,eccDNABase_000537362,CircleBaseV2_002813243
eccDNABase_000514812,eccDNABase_000535978,eccDNABase_000701248
eccDNABase_000530483,eccDNABase_000537297,CircleBaseV2_002768615
eccDNABase_000656462,eccDNABase_000652712,eccDNABase_000530818
eccDNABase_000646836,CircleBaseV2_002775449,eccDNABase_000015879
CircleBaseV2_002836033,eccDNABase_000600071,eccDNABase_000013726
eccDNABase_000889182,CircleBaseV2_002786562,eccDNABase_000545257
eccDNABase_000088273,eccDNABase_000537367,CircleBaseV2_002801920
eccDNABase_000874442,eccDNABase_000893281,CircleBaseV2_000006305
CircleBaseV2_003067342,eccDNABase_000012333,eccDNABase_000696934
eccDNABase_000007234,eccDNABase_000873543,eccDNABase_000608690
eccDNABase_000796751,eccDNABase_000662873,eccDNABase_000525242
eccDNABase_000614329,eccDNABase_000819355,eccDNABase_000451470
CircleBaseV2_002785932,CircleBaseV2_002809818,eccDNABase_000474521
eccDNABase_000538303,eccDNABase_000442229,CircleBaseV2_002832501
eccDNABase_000569131,CircleBaseV2_002903867,eccDNABase_000689699
CircleBaseV2_002882612,CircleBaseV2_003024058,eccDNABase_000010629
eccDNABase_000810265,eccDNABase_000582482,eccDNABase_000015266
eccDNABase_000439986,CircleBaseV2_000058057,eccDNABase_000908653
eccDNABase_000011670,eccDNABase_000537375,CircleBaseV2_002901154
eccDNABase_000013726,eccDNABase_000530419,eccDNABase_000636028
eccDNABase_000895408,CircleBaseV2_002816886,CircleBaseV2_003054449
eccDNABase_000691974,CircleBaseV2_002821503,eccDNABase_000436648
eccDNABase_000013058,eccDNABase_000531134,eccDNABase_000730659
eccDNABase_000840198,eccDNABase_000895271,CircleBaseV2_001022740
CircleBaseV2_001338215,eccDNABase_000530506,eccDNABase_000691478
eccDNABase_000605803,eccDNABase_000834561,eccDNABase_000010923
eccDNABase_000386868,eccDNABase_000446254,CircleBaseV2_002819296
eccDNABase_000586423,CircleBaseV2_003031974,eccDNABase_000011064
eccDNABase_000881592,CircleBaseV2_003068069,CircleBaseV2_002791482
eccDNABase_000836357,eccDNABase_000600174,eccDNABase_000443488
CircleBaseV2_003047581,CircleBaseV2_002823499,eccDNABase_000570797
eccDNABase_000684071,CircleBaseV2_002854573,CircleBaseV2_000044109
eccDNABase_000569631,eccDNABase_000455466,eccDNABase_000898741
eccDNABase_000438698,eccDNABase_000455478,eccDNABase_000615527
eccDNABase_000537386,eccDNABase_000471430,CircleBaseV2_002838969
CircleBaseV2_002883650,CircleBaseV2_002842110,CircleBaseV2_002993784
eccDNABase_000530491,eccDNABase_000009334,eccDNABase_000835208
CircleBaseV2_000018171,CircleBaseV2_002789079,eccDNABase_000015699
eccDNABase_000538421,eccDNABase_000535978,CircleBaseV2_000059682
CircleBaseV2_002771099,eccDNABase_000611847,eccDNABase_000010506
eccDNABase_000522918,eccDNABase_000010930,eccDNABase_000592206
eccDNABase_000010567,eccDNABase_000001749,CircleBaseV2_002902974
eccDNABase_000016108,CircleBaseV2_000004468,CircleBaseV2_002810676
CircleBaseV2_000053429,CircleBaseV2_003067334,eccDNABase_000799570
eccDNABase_000006940,eccDNABase_000537380,CircleBaseV2_003032703
CircleBaseV2_002799387,CircleBaseV2_002817874,eccDNABase_000438969
eccDNABase_000570272,eccDNABase_000448051,CircleBaseV2_002854229
eccDNABase_000669702,eccDNABase_000628336,eccDNABase_000535998
eccDNABase_000668346,eccDNABase_000798328,eccDNABase_000011182
eccDNABase_000014360,eccDNABase_000485402,CircleBaseV2_000059470
CircleBaseV2_000059101,eccDNABase_000650705,eccDNABase_000015325
CircleBaseV2_000027163,CircleBaseV2_002782081,eccDNABase_000531154
eccDNABase_000522296,eccDNABase_000534339,eccDNABase_000691455
CircleBaseV2_002806255,eccDNABase_000783531,eccDNABase_000011670
eccDNABase_000014539,eccDNABase_000008224,CircleBaseV2_002799029
CircleBaseV2_002874343,CircleBaseV2_003033252,eccDNABase_000873610
CircleBaseV2_003023156,eccDNABase_000619435,eccDNABase_000538665
CircleBaseV2_003049666,CircleBaseV2_002871014,eccDNABase_000539465
eccDNABase_000773489,CircleBaseV2_003023037,eccDNABase_000650871
CircleBaseV2_003043445,eccDNABase_000579187,eccDNABase_000537396
CircleBaseV2_002839277,CircleBaseV2_003025211,eccDNABase_000015351
eccDNABase_000821536,eccDNABase_000903716,CircleBaseV2_003054370
eccDNABase_000530469,eccDNABase_000009627,eccDNABase_000808903
eccDNABase_000840925,eccDNABase_000576375,eccDNABase_000002196
eccDNABase_000015601,eccDNABase_000886781,eccDNABase_000906159
eccDNABase_000593968,CircleBaseV2_003049562,eccDNABase_000912565
CircleBaseV2_002874084,eccDNABase_000907016,eccDNABase_000447316
eccDNABase_000013313,eccDNABase_000535976,eccDNABase_000789176
CircleBaseV2_002952934,eccDNABase_000874443,CircleBaseV2_000050708
eccDNABase_000001045,eccDNABase_000886781,eccDNABase_000896039
eccDNABase_000678842,eccDNABase_000803485,CircleBaseV2_003054961
CircleBaseV2_003054557,eccDNABase_000451446,CircleBaseV2_002786726
eccDNABase_000587346,eccDNABase_000576128,eccDNABase_000002196
CircleBaseV2_000052522,eccDNABase_000794606,eccDNABase_000448682
CircleBaseV2_003033707,CircleBaseV2_000052356,CircleBaseV2_003067334
CircleBaseV2_002848783,eccDNABase_000899066,eccDNABase_000015957
eccDNABase_000553711,eccDNABase_000442235,CircleBaseV2_002863952
eccDNABase_000580575,CircleBaseV2_002888551,eccDNABase_000016302
eccDNABase_000219360,eccDNABase_000873598,CircleBaseV2_002830662
CircleBaseV2_002880890,CircleBaseV2_002758903,eccDNABase_000010005
eccDNABase_000002202,CircleBaseV2_000058578,CircleBaseV2_002868045
eccDNABase_000015433,eccDNABase_000750137,CircleBaseV2_000027412
eccDNABase_000530441,CircleBaseV2_002962958,eccDNABase_000613320
eccDNABase_000535976,eccDNABase_000002195,eccDNABase_000898076
CircleBaseV2_002762884,eccDNABase_000638348,CircleBaseV2_003055417
eccDNABase_000634158,eccDNABase_000800541,CircleBaseV2_000013137
eccDNABase_000886781,eccDNABase_000446741,CircleBaseV2_002885722
eccDNABase_000892552,eccDNABase_000481049,eccDNABase_000690660
eccDNABase_000574184,eccDNABase_000455454,eccDNABase_000902649
CircleBaseV2_002991233,eccDNABase_000512403,CircleBaseV2_002806873
CircleBaseV2_002784085,eccDNABase_000826811,eccDNABase_000002519
CircleBaseV2_000001462,eccDNABase_000646896,eccDNABase_000560675
eccDNABase_000740932,eccDNABase_000519498,eccDNABase_000630618
CircleBaseV2_002766567,eccDNABase_000599487,eccDNABase_000913112
CircleBaseV2_002770270,eccDNABase_000693193,eccDNABase_000530432
eccDNABase_000605377,eccDNABase_000601270,eccDNABase_000001735
eccDNABase_000013755,CircleBaseV2_003055359,CircleBaseV2_002902990
eccDNABase_000438818,eccDNABase_000025460,eccDNABase_000700003
CircleBaseV2_002798379,CircleBaseV2_002800699,eccDNABase_000015351
eccDNABase_000628817,eccDNABase_000688248,eccDNABase_000438798
eccDNABase_000621744,eccDNABase_000786561,eccDNABase_000913352
eccDNABase_000566716,eccDNABase_000892736,CircleBaseV2_002891889
eccDNABase_000012848,CircleBaseV2_003067594,eccDNABase_000715843
eccDNABase_000444254,eccDNABase_000598276,eccDNABase_000402371
eccDNABase_000874191,eccDNABase_000530582,eccDNABase_000660816
CircleBaseV2_003065731,eccDNABase_000439482,CircleBaseV2_000005115
CircleBaseV2_002902490,CircleBaseV2_002809369,eccDNABase_000873592
eccDNABase_000716402,eccDNABase_000791087,eccDNABase_000007780
eccDNABase_000837750,eccDNABase_000583312,eccDNABase_000436672
eccDNABase_000653421,eccDNABase_000634596,eccDNABase_000009930
eccDNABase_000895847,CircleBaseV2_002772201,eccDNABase_000010020
eccDNABase_000530711,eccDNABase_000439832,CircleBaseV2_002843278
eccDNABase_000537363,CircleBaseV2_003054436,eccDNABase_000696555
CircleBaseV2_002760543,eccDNABase_000650523,eccDNABase_000006726
CircleBaseV2_000049391,eccDNABase_000661237,CircleBaseV2_002981870
eccDNABase_000614314,eccDNABase_000686333,eccDNABase_000530411
eccDNABase_000614236,eccDNABase_000601753,CircleBaseV2_003055254
eccDNABase_000010008,eccDNABase_000539578,CircleBaseV2_002900560
CircleBaseV2_003054398,eccDNABase_000009984,eccDNABase_000577775
eccDNABase_000014362,eccDNABase_000013625,eccDNABase_000835575
eccDNABase_000775660,eccDNABase_000646105,eccDNABase_000016036
eccDNABase_000012225,eccDNABase_000894349,eccDNABase_000781824
eccDNABase_000438781,CircleBaseV2_003023043,eccDNABase_000899657
CircleBaseV2_002790819,CircleBaseV2_002840460,eccDNABase_000010005
eccDNABase_000011866,eccDNABase_000008327,eccDNABase_000888488
CircleBaseV2_000050327,eccDNABase_000600087,eccDNABase_000530298
eccDNABase_000016290,CircleBaseV2_003054480,CircleBaseV2_000028963
CircleBaseV2_002889127,eccDNABase_000704580,eccDNABase_000535976
CircleBaseV2_000020420,CircleBaseV2_002871970,eccDNABase_000010011
eccDNABase_000451389,eccDNABase_000012297,eccDNABase_000781800
eccDNABase_000828496,eccDNABase_000800913,eccDNABase_000016036
eccDNABase_000443488,eccDNABase_000773708,eccDNABase_000646890
eccDNABase_000535976,eccDNABase_000874443,CircleBaseV2_002846547
CircleBaseV2_000012807,CircleBaseV2_002797293,eccDNABase_000001556
eccDNABase_000814540,eccDNABase_000777874,eccDNABase_000008007
CircleBaseV2_003055254,eccDNABase_000014531,eccDNABase_000616009
CircleBaseV2_002788790,CircleBaseV2_000035624,CircleBaseV2_003054373
eccDNABase_000572873,CircleBaseV2_002990661,CircleBaseV2_000056223
CircleBaseV2_003049303,eccDNABase_000909245,eccDNABase_000013417
eccDNABase_000015533,eccDNABase_000011593,CircleBaseV2_003024409
CircleBaseV2_002866308,eccDNABase_000672959,eccDNABase_000535976
CircleBaseV2_003027547,CircleBaseV2_000038920,eccDNABase_000012355
eccDNABase_000447102,eccDNABase_000436728,eccDNABase_000692636
eccDNABase_000589448,eccDNABase_000661052,eccDNABase_000009996
eccDNABase_000530453,eccDNABase_000555901,CircleBaseV2_002866648
eccDNABase_000886792,eccDNABase_000874443,eccDNABase_000695193
eccDNABase_000658624,CircleBaseV2_002858575,eccDNABase_000015351
eccDNABase_000015978,eccDNABase_000011072,CircleBaseV2_002897027
eccDNABase_000003534,CircleBaseV2_003021549,CircleBaseV2_002765883
eccDNABase_000013923,CircleBaseV2_003055356,CircleBaseV2_002878109
CircleBaseV2_003068867,eccDNABase_000013710,CircleBaseV2_000037449
CircleBaseV2_002802896,eccDNABase_000694455,CircleBaseV2_003054448
eccDNABase_000439661,eccDNABase_000572284,eccDNABase_000822732
eccDNABase_000002292,eccDNABase_000175339,CircleBaseV2_002819299
CircleBaseV2_000059191,eccDNABase_000338622,eccDNABase_000578929
CircleBaseV2_003067334,eccDNABase_000013263,CircleBaseV2_002840267
CircleBaseV2_002890315,CircleBaseV2_002830261,eccDNABase_000561575
eccDNABase_000015351,eccDNABase_000011486,eccDNABase_000804141
CircleBaseV2_002887638,CircleBaseV2_000040549,eccDNABase_000014741
eccDNABase_000013417,eccDNABase_000530781,eccDNABase_000758695
eccDNABase_000633732,CircleBaseV2_002825772,eccDNABase_000015624
CircleBaseV2_002839651,eccDNABase_000844754,eccDNABase_000439422
eccDNABase_000512832,eccDNABase_000535978,eccDNABase_000688521
eccDNABase_000443479,eccDNABase_000530779,eccDNABase_000840229
eccDNABase_000576768,CircleBaseV2_000061030,eccDNABase_000007143
CircleBaseV2_002822388,eccDNABase_000895523,CircleBaseV2_003067627
eccDNABase_000555590,CircleBaseV2_000052772,CircleBaseV2_000045589
eccDNABase_000537270,eccDNABase_000512009,eccDNABase_000622713
CircleBaseV2_002831990,eccDNABase_000611928,eccDNABase_000015978
CircleBaseV2_000001877,eccDNABase_000444620,eccDNABase_000392248
eccDNABase_000012442,CircleBaseV2_000054535,CircleBaseV2_002900898
eccDNABase_000446342,eccDNABase_000519428,CircleBaseV2_002880055
eccDNABase_000455470,eccDNABase_000014296,eccDNABase_000801531
eccDNABase_000538487,eccDNABase_000537377,eccDNABase_000667877
eccDNABase_000650441,CircleBaseV2_002805251,CircleBaseV2_003023041
eccDNABase_000874444,eccDNABase_000011400,eccDNABase_000631381
CircleBaseV2_003055255,CircleBaseV2_002992557,CircleBaseV2_000062616
CircleBaseV2_000055574,CircleBaseV2_003039802,eccDNABase_000014142
eccDNABase_000016036,eccDNABase_000537372,CircleBaseV2_002856686
eccDNABase_000511745,CircleBaseV2_003055256,CircleBaseV2_002902303
eccDNABase_000710955,CircleBaseV2_003050089,eccDNABase_000002802
eccDNABase_000710436,CircleBaseV2_002887678,eccDNABase_000429154
CircleBaseV2_003055256,CircleBaseV2_000018734,eccDNABase_000656447
eccDNABase_000789154,eccDNABase_000671662,eccDNABase_000010003
eccDNABase_000012310,eccDNABase_000873604,CircleBaseV2_000025652
eccDNABase_000014577,eccDNABase_000006672,CircleBaseV2_002830417
CircleBaseV2_002023311,eccDNABase_000015550,CircleBaseV2_000030670
CircleBaseV2_003039765,eccDNABase_000605138,eccDNABase_000874336
CircleBaseV2_000052979,eccDNABase_000693161,eccDNABase_000530578
eccDNABase_000010468,eccDNABase_000110369,CircleBaseV2_002861592
eccDNABase_000725174,CircleBaseV2_003059069,eccDNABase_000791873
eccDNABase_000575562,eccDNABase_000786523,eccDNABase_000874443
eccDNABase_000451476,eccDNABase_000455470,eccDNABase_000797053
eccDNABase_000683658,eccDNABase_000845263,eccDNABase_000443483
eccDNABase_000873589,eccDNABase_000455485,CircleBaseV2_002839292
eccDNABase_000636161,eccDNABase_000717784,eccDNABase_000442007
CircleBaseV2_003023044,eccDNABase_000523327,eccDNABase_000681529
eccDNABase_000783671,eccDNABase_000818023,eccDNABase_000016304
eccDNABase_000657799,CircleBaseV2_002884797,eccDNABase_000438798
eccDNABase_000002835,eccDNABase_000733719,eccDNABase_000614140
CircleBaseV2_003030034,CircleBaseV2_002823794,eccDNABase_000439502
eccDNABase_000016220,eccDNABase_000720123,CircleBaseV2_002894691
CircleBaseV2_000061713,eccDNABase_000011126,eccDNABase_000832256
CircleBaseV2_003038149,eccDNABase_000909731,eccDNABase_000451477
CircleBaseV2_002829580,CircleBaseV2_000063066,eccDNABase_000543880
eccDNABase_000670028,eccDNABase_000579627,eccDNABase_000010789
eccDNABase_000901214,CircleBaseV2_003071083,eccDNABase_000451425
CircleBaseV2_003028073,CircleBaseV2_000030836,eccDNABase_000532164
CircleBaseV2_002887554,CircleBaseV2_003038627,eccDNABase_000014600
CircleBaseV2_002897836,CircleBaseV2_003044961,eccDNABase_000894543
eccDNABase_000613650,CircleBaseV2_002838658,eccDNABase_000442154
eccDNABase_000886793,eccDNABase_000522924,eccDNABase_000637699
eccDNABase_000893149,eccDNABase_000443495,CircleBaseV2_002764651
eccDNABase_000002592,eccDNABase_000010789,CircleBaseV2_002878135
eccDNABase_000673953,eccDNABase_000809659,eccDNABase_000493840
eccDNABase_000874444,eccDNABase_000573945,eccDNABase_000705720
CircleBaseV2_002845013,CircleBaseV2_002878291,eccDNABase_000014939
eccDNABase_000556022,eccDNABase_000014192,eccDNABase_000679618
CircleBaseV2_000046086,eccDNABase_000455429,eccDNABase_000684393
eccDNABase_000649632,CircleBaseV2_000058359,eccDNABase_000554674
CircleBaseV2_002817958,eccDNABase_000596369,CircleBaseV2_000022877
eccDNABase_000451373,eccDNABase_000531133,eccDNABase_000679257
eccDNABase_000698101,eccDNABase_000597018,eccDNABase_000015978
eccDNABase_000631872,CircleBaseV2_002823665,eccDNABase_000443471
eccDNABase_000535978,eccDNABase_000010605,CircleBaseV2_003028910
eccDNABase_000761819,eccDNABase_000621894,eccDNABase_000011534
CircleBaseV2_003023035,eccDNABase_000527640,CircleBaseV2_000009104
eccDNABase_000013510,eccDNABase_000011831,CircleBaseV2_002831858
eccDNABase_000661809,eccDNABase_000789628,eccDNABase_000077401
eccDNABase_000442100,eccDNABase_000531049,CircleBaseV2_002872547
eccDNABase_000446507,eccDNABase_000439137,CircleBaseV2_003047208
eccDNABase_000013755,eccDNABase_000530455,CircleBaseV2_002828906
eccDNABase_000455445,CircleBaseV2_000044715,eccDNABase_000783901
CircleBaseV2_000035689,eccDNABase_000779123,eccDNABase_000749636
eccDNABase_000055878,CircleBaseV2_003023044,eccDNABase_000644664
eccDNABase_000449984,eccDNABase_000535976,eccDNABase_000612314
eccDNABase_000637983,CircleBaseV2_002772282,eccDNABase_000451432
eccDNABase_000784674,eccDNABase_000907051,eccDNABase_000535978
CircleBaseV2_003029714,CircleBaseV2_002809967,eccDNABase_000302534
eccDNABase_000827797,eccDNABase_000621594,eccDNABase_000012969
CircleBaseV2_002770154,CircleBaseV2_002893799,eccDNABase_000535978
eccDNABase_000439832,eccDNABase_000009993,eccDNABase_000820223
eccDNABase_000678460,CircleBaseV2_002848288,eccDNABase_000101771
CircleBaseV2_002850938,CircleBaseV2_000062347,eccDNABase_000874602
eccDNABase_000886791,eccDNABase_000530500,CircleBaseV2_002776207
eccDNABase_000530742,eccDNABase_000873540,CircleBaseV2_003043182
eccDNABase_000016183,eccDNABase_000443491,CircleBaseV2_000047936
eccDNABase_000543739,eccDNABase_000015978,eccDNABase_000687394
CircleBaseV2_002845853,eccDNABase_000603881,eccDNABase_000530469
eccDNABase_000817310,eccDNABase_000696304,eccDNABase_000546424
eccDNABase_000582915,eccDNABase_000686560,eccDNABase_000013353
eccDNABase_000719473,CircleBaseV2_002860632,eccDNABase_000009607
CircleBaseV2_002884748,eccDNABase_000682768,eccDNABase_000912127
eccDNABase_000886781,eccDNABase_000455472,CircleBaseV2_002899026
CircleBaseV2_003025029,eccDNABase_000788353,eccDNABase_000403660
eccDNABase_000838165,eccDNABase_000627886,CircleBaseV2_003054386
CircleBaseV2_002831404,CircleBaseV2_002854414,CircleBaseV2_002978898
eccDNABase_000777909,eccDNABase_000758829,eccDNABase_000538242
eccDNABase_000013446,CircleBaseV2_003023039,CircleBaseV2_000033759
eccDNABase_000887218,eccDNABase_000099616,eccDNABase_000594396
eccDNABase_000442027,CircleBaseV2_003004184,eccDNABase_000824130
eccDNABase_000010968,eccDNABase_000002853,CircleBaseV2_002768567
eccDNABase_000513145,eccDNABase_000886801,CircleBaseV2_002843783
CircleBaseV2_003054441,eccDNABase_000011476,CircleBaseV2_002833447
eccDNABase_000651784,CircleBaseV2_002897814,eccDNABase_000015538
eccDNABase_000015538,eccDNABase_000011473,CircleBaseV2_000000810
eccDNABase_000454542,eccDNABase_000436648,eccDNABase_000686997
CircleBaseV2_000054862,CircleBaseV2_000032565,eccDNABase_000003057
CircleBaseV2_002883652,CircleBaseV2_002897697,CircleBaseV2_003023035
eccDNABase_000800926,CircleBaseV2_002857060,eccDNABase_000531769
eccDNABase_000015978,CircleBaseV2_003055133,CircleBaseV2_002803505
CircleBaseV2_002869988,CircleBaseV2_000057490,eccDNABase_000504552
eccDNABase_000015135,eccDNABase_000011476,CircleBaseV2_002807141
eccDNABase_000555864,eccDNABase_000573983,eccDNABase_000604748
eccDNABase_000524337,eccDNABase_000014836,CircleBaseV2_003034601
CircleBaseV2_000013317,eccDNABase_000530528,CircleBaseV2_002788514
eccDNABase_000680913,eccDNABase_000898596,eccDNABase_000557072
CircleBaseV2_002869940,eccDNABase_000782639,eccDNABase_000016036
CircleBaseV2_002883659,CircleBaseV2_002858878,eccDNABase_000002197
eccDNABase_000627915,eccDNABase_000788231,eccDNABase_000771976
eccDNABase_000009301,eccDNABase_000893073,eccDNABase_000837252
eccDNABase_000446460,CircleBaseV2_002991114,eccDNABase_000633597
eccDNABase_000011670,eccDNABase_000119550,CircleBaseV2_002822110
eccDNABase_000874444,eccDNABase_000761527,eccDNABase_000620617
eccDNABase_000001944,CircleBaseV2_000058590,CircleBaseV2_000011940
CircleBaseV2_002792683,eccDNABase_000811415,eccDNABase_000010013
eccDNABase_000843926,eccDNABase_000758829,eccDNABase_000537392
CircleBaseV2_002818216,CircleBaseV2_002788840,eccDNABase_000536789
