id,label,disease
CircleBaseV2_003054393,1,Systemic lupus erythematosus
eccDNABase_000447350,1,Colon cancer
CircleBaseV2_003041840,0,Healthy
CircleBaseV2_000038377,0,Healthy
CircleBaseV2_002892868,0,Healthy
CircleBaseV2_000023168,1,Cataract
CircleBaseV2_002894228,0,Healthy
CircleBaseV2_002802958,0,Healthy
CircleBaseV2_001874366,1,Gastric cancer
eccDNABase_000001881,1,Chronic kidney disease
CircleBaseV2_002857504,0,Healthy
eccDNABase_000635585,0,Healthy
eccDNABase_000016175,1,Esophageal cancer
eccDNABase_000470567,1,Hiv infectious disease
eccDNABase_000903104,0,Healthy
CircleBaseV2_003055845,0,Healthy
eccDNABase_000694501,0,Healthy
eccDNABase_000874345,1,Glioblastoma
CircleBaseV2_000039270,0,Healthy
eccDNABase_000893396,1,Colorectal adenoma
eccDNABase_000015024,1,Esophageal cancer
eccDNABase_000751744,0,Healthy
eccDNABase_000439709,1,Smarca4-deficient sarcoma of thorax
CircleBaseV2_002882617,0,Healthy
eccDNABase_000683350,0,Healthy
eccDNABase_000538493,1,Coronary artery disease
CircleBaseV2_002820481,0,Healthy
eccDNABase_000888300,1,Dilated cardiomyopathy
CircleBaseV2_002802919,0,Healthy
CircleBaseV2_002783056,0,Healthy
eccDNABase_000556062,1,Stomach cancer
eccDNABase_000580574,0,Healthy
eccDNABase_000596968,0,Healthy
eccDNABase_000439961,1,Smarca4-deficient sarcoma of thorax
CircleBaseV2_002760631,0,Healthy
CircleBaseV2_002887153,0,Healthy
CircleBaseV2_002808747,0,Healthy
eccDNABase_000438666,1,Hematopoietic cancer
CircleBaseV2_002824949,0,Healthy
eccDNABase_000439864,1,Smarca4-deficient sarcoma of thorax
CircleBaseV2_002849210,0,Healthy
eccDNABase_000013893,1,Skin cancer
CircleBaseV2_000027806,0,Healthy
eccDNABase_000514437,1,Leukemia
eccDNABase_000614604,0,Healthy
eccDNABase_000791389,0,Healthy
eccDNABase_000012137,1,Esophageal cancer
CircleBaseV2_003066801,0,Healthy
CircleBaseV2_000026361,1,Cataract
eccDNABase_000007414,1,Hypopharynx cancer
eccDNABase_000522528,1,Melanoma
CircleBaseV2_000059720,0,Healthy
CircleBaseV2_002791993,0,Healthy
eccDNABase_000509717,1,Leukemia
eccDNABase_000659472,0,Healthy
CircleBaseV2_002864198,0,Healthy
eccDNABase_000644542,0,Healthy
CircleBaseV2_002837181,0,Healthy
eccDNABase_000653139,0,Healthy
eccDNABase_000822497,0,Healthy
eccDNABase_000554402,1,Stomach cancer
eccDNABase_000887844,1,Dilated cardiomyopathy
CircleBaseV2_002833676,0,Healthy
CircleBaseV2_000028311,0,Healthy
eccDNABase_000028791,1,Lymphoma
eccDNABase_000223887,1,Prostate cancer
eccDNABase_000156255,1,Prostate cancer
eccDNABase_000609124,0,Healthy
eccDNABase_000540176,1,Lung cancer
eccDNABase_000794978,0,Healthy
CircleBaseV2_002902737,0,Healthy
eccDNABase_000837840,0,Healthy
CircleBaseV2_003005653,1,Stomach
eccDNABase_000003233,1,Primary pulmonary hypertension
eccDNABase_000836268,0,Healthy
eccDNABase_000411158,1,Prostate cancer
eccDNABase_000893495,1,Colorectal adenoma
eccDNABase_000582473,0,Healthy
eccDNABase_000047592,1,Cervical adenocarcinoma
eccDNABase_000817659,0,Healthy
eccDNABase_000107295,1,Lymphoma
CircleBaseV2_002832339,0,Healthy
CircleBaseV2_002812252,0,Healthy
CircleBaseV2_002892858,0,Healthy
CircleBaseV2_003037743,0,Healthy
CircleBaseV2_002825564,0,Healthy
eccDNABase_000592225,0,Healthy
CircleBaseV2_000059535,0,Healthy
CircleBaseV2_000051930,0,Healthy
CircleBaseV2_002808327,0,Healthy
CircleBaseV2_002952587,1,Colorectal cancer
eccDNABase_000886652,0,Healthy
CircleBaseV2_003054526,1,Glioblastoma cancer
eccDNABase_000444522,0,Healthy
CircleBaseV2_000039062,0,Healthy
eccDNABase_000647689,0,Healthy
eccDNABase_000011386,1,Lung squamous cell cancer
eccDNABase_000439397,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000002771,1,Clear cell renal cell carcinoma
eccDNABase_000011133,1,Endometrial cancer
CircleBaseV2_003031113,0,Healthy
CircleBaseV2_000002930,0,Healthy
CircleBaseV2_003003043,1,Stomach
eccDNABase_000521566,1,Leukemia
CircleBaseV2_002790398,0,Healthy
eccDNABase_000012510,1,Sarcoma
eccDNABase_000061210,1,Cervical adenocarcinoma
eccDNABase_000593398,0,Healthy
CircleBaseV2_003055126,1,Glioblastoma cancer
CircleBaseV2_000033057,0,Healthy
eccDNABase_000647858,0,Healthy
eccDNABase_000577141,0,Healthy
eccDNABase_000007472,1,Hypopharynx cancer
eccDNABase_000611157,0,Healthy
eccDNABase_000839042,0,Healthy
eccDNABase_000018547,1,Lymphoma
CircleBaseV2_003049798,0,Healthy
eccDNABase_000693803,0,Healthy
eccDNABase_000001772,1,Chronic kidney disease
eccDNABase_000444654,0,Healthy
eccDNABase_000675163,0,Healthy
CircleBaseV2_002790427,0,Healthy
eccDNABase_000890489,0,Healthy
CircleBaseV2_003054765,1,Glioblastoma cancer
eccDNABase_000530175,1,Chordoma
CircleBaseV2_002800368,0,Healthy
eccDNABase_000474120,1,Hiv infectious disease
CircleBaseV2_002835400,0,Healthy
CircleBaseV2_000055214,0,Healthy
eccDNABase_000767705,1,Multiple diseases
eccDNABase_000526883,1,Leukemia
CircleBaseV2_000909081,1,Gastric cancer
eccDNABase_000534245,1,Melanoma
eccDNABase_000601165,0,Healthy
CircleBaseV2_002827446,0,Healthy
eccDNABase_000813900,0,Healthy
eccDNABase_000008954,1,Hypopharynx cancer
CircleBaseV2_002902683,0,Healthy
eccDNABase_000568040,1,Stomach cancer
eccDNABase_000699494,0,Healthy
CircleBaseV2_003055294,1,Breast cancer
eccDNABase_000630992,0,Healthy
eccDNABase_000531405,1,Melanoma
eccDNABase_000016018,1,Breast cancer
eccDNABase_000503107,1,Leukemia
CircleBaseV2_002803929,0,Healthy
eccDNABase_000439938,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000013519,1,Lower grade glioma cancer
CircleBaseV2_000041568,0,Healthy
CircleBaseV2_000046740,0,Healthy
CircleBaseV2_000022749,0,Healthy
CircleBaseV2_003019853,1,Stomach
CircleBaseV2_000007194,0,Healthy
eccDNABase_000008868,1,Hypopharynx cancer
eccDNABase_000676135,0,Healthy
eccDNABase_000012375,1,Lung adenocarcinoma
eccDNABase_000798270,0,Healthy
CircleBaseV2_002779040,0,Healthy
eccDNABase_000888061,1,Dilated cardiomyopathy
eccDNABase_000683694,0,Healthy
eccDNABase_000538440,1,Coronary artery disease
CircleBaseV2_000003996,0,Healthy
CircleBaseV2_000000532,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000894077,1,Colorectal adenoma
eccDNABase_000887611,1,Dilated cardiomyopathy
eccDNABase_000892769,1,Colorectal adenoma
eccDNABase_000442244,1,Caid syndrome
eccDNABase_000901696,0,Healthy
CircleBaseV2_002827256,0,Healthy
eccDNABase_000330090,1,Prostate cancer
CircleBaseV2_002838360,0,Healthy
CircleBaseV2_002998073,1,Stomach
eccDNABase_000531132,1,Neuroblastoma
eccDNABase_000002195,1,Type 2 diabetes mellitus
eccDNABase_000873561,1,Systemic lupus erythematosus
eccDNABase_000511346,1,Leukemia
CircleBaseV2_002770228,0,Healthy
eccDNABase_000571684,1,Glioblastoma
CircleBaseV2_000054182,0,Healthy
CircleBaseV2_003054850,1,Glioblastoma cancer
eccDNABase_000632045,0,Healthy
eccDNABase_000186903,1,Ovarian cancer
CircleBaseV2_002782201,0,Healthy
CircleBaseV2_002878075,0,Healthy
eccDNABase_000283365,1,Ovarian cancer
eccDNABase_000681793,0,Healthy
CircleBaseV2_000045678,0,Healthy
eccDNABase_000530223,1,Chordoma
eccDNABase_000439644,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000801576,0,Healthy
eccDNABase_000438980,1,Sarcoma
eccDNABase_000013945,1,Breast cancer
eccDNABase_000016301,1,Skin cancer
CircleBaseV2_003068907,1,Dilated cardiomyopathy
eccDNABase_000033612,1,Cervical adenocarcinoma
eccDNABase_000742621,1,Multiple diseases
eccDNABase_000874501,1,Breast cancer
eccDNABase_000903053,0,Healthy
eccDNABase_000000300,1,Chronic kidney disease
eccDNABase_000669974,0,Healthy
eccDNABase_000596116,0,Healthy
eccDNABase_000913326,1,Fetal growth restriction
CircleBaseV2_003022520,1,Stomach
eccDNABase_000657685,0,Healthy
CircleBaseV2_002885396,0,Healthy
eccDNABase_000716663,0,Healthy
CircleBaseV2_002770796,0,Healthy
eccDNABase_000894294,1,Glioblastoma
CircleBaseV2_002814595,0,Healthy
eccDNABase_000014038,1,Lung squamous cell cancer
CircleBaseV2_002991201,1,Primary pulmonary hypertension
eccDNABase_000893218,1,Colorectal adenoma
eccDNABase_000643392,0,Healthy
CircleBaseV2_002980464,1,Colorectal cancer
eccDNABase_000178517,1,Prostate cancer
CircleBaseV2_002781508,0,Healthy
eccDNABase_000007180,1,Hypopharynx cancer
CircleBaseV2_000036873,0,Healthy
eccDNABase_000782494,0,Healthy
eccDNABase_000699645,0,Healthy
eccDNABase_000577779,0,Healthy
eccDNABase_000439743,1,Smarca4-deficient sarcoma of thorax
CircleBaseV2_000011498,0,Healthy
eccDNABase_000252430,1,Ovarian cancer
eccDNABase_000022271,1,Cervical adenocarcinoma
eccDNABase_000696453,0,Healthy
eccDNABase_000439513,1,Smarca4-deficient sarcoma of thorax
CircleBaseV2_002879926,0,Healthy
CircleBaseV2_003055114,1,Glioblastoma cancer
eccDNABase_000887091,1,Dilated cardiomyopathy
eccDNABase_000899996,0,Healthy
CircleBaseV2_000043657,0,Healthy
eccDNABase_000685321,0,Healthy
eccDNABase_000594778,0,Healthy
eccDNABase_000691557,0,Healthy
CircleBaseV2_003033374,0,Healthy
eccDNABase_000007799,1,Hypopharynx cancer
eccDNABase_000010080,1,Glioblastoma
CircleBaseV2_000013110,0,Healthy
eccDNABase_000584911,0,Healthy
eccDNABase_000442285,1,Caid syndrome
eccDNABase_000626028,0,Healthy
eccDNABase_000543276,1,Stomach cancer
CircleBaseV2_002997344,1,Stomach
eccDNABase_000714845,0,Healthy
CircleBaseV2_003068105,1,Dilated cardiomyopathy
CircleBaseV2_002993221,1,Primary pulmonary hypertension
CircleBaseV2_002941051,1,Colorectal cancer
CircleBaseV2_000048019,0,Healthy
eccDNABase_000259356,1,Ovarian cancer
eccDNABase_000110329,1,Cervical adenocarcinoma
eccDNABase_000525736,1,Breast cancer
eccDNABase_000002835,1,Clear cell renal cell carcinoma
eccDNABase_000655983,0,Healthy
CircleBaseV2_003023469,0,Healthy
CircleBaseV2_002865236,0,Healthy
eccDNABase_000548776,1,Stomach cancer
CircleBaseV2_003069464,0,Healthy
eccDNABase_000461534,1,Hiv infectious disease
CircleBaseV2_002960565,1,Colorectal cancer
CircleBaseV2_000006412,0,Healthy
CircleBaseV2_002860568,0,Healthy
CircleBaseV2_000027761,0,Healthy
eccDNABase_000894790,1,Neuroblastoma
CircleBaseV2_000017982,1,Cataract
eccDNABase_000657545,0,Healthy
CircleBaseV2_000010289,0,Healthy
eccDNABase_000467688,1,Hiv infectious disease
eccDNABase_000477832,1,Hiv infectious disease
eccDNABase_000810365,0,Healthy
CircleBaseV2_000047220,0,Healthy
eccDNABase_000586620,0,Healthy
eccDNABase_000008990,1,Hypopharynx cancer
CircleBaseV2_002792021,0,Healthy
CircleBaseV2_000014465,0,Healthy
eccDNABase_000834582,0,Healthy
CircleBaseV2_000017816,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000671871,0,Healthy
CircleBaseV2_002890165,0,Healthy
CircleBaseV2_002856995,0,Healthy
eccDNABase_000620984,0,Healthy
CircleBaseV2_002856901,0,Healthy
eccDNABase_000662771,0,Healthy
eccDNABase_000790250,0,Healthy
eccDNABase_000438688,1,Hematopoietic cancer
eccDNABase_000570320,1,Branchio-oculo-facial syndrome (bofs)
eccDNABase_000840442,0,Healthy
CircleBaseV2_002835168,0,Healthy
CircleBaseV2_003055077,1,Glioblastoma cancer
CircleBaseV2_000034925,0,Healthy
eccDNABase_000805396,0,Healthy
eccDNABase_000840784,0,Healthy
eccDNABase_000840508,0,Healthy
CircleBaseV2_003048943,0,Healthy
eccDNABase_000694349,0,Healthy
CircleBaseV2_002788479,0,Healthy
eccDNABase_000675879,0,Healthy
eccDNABase_000844631,0,Healthy
CircleBaseV2_002897469,0,Healthy
CircleBaseV2_003030416,0,Healthy
eccDNABase_000608809,0,Healthy
CircleBaseV2_000051360,1,Hypopharyngeal squamous cell carcinoma
CircleBaseV2_000046350,0,Healthy
eccDNABase_000659468,0,Healthy
eccDNABase_000569626,1,Branchio-oculo-facial syndrome (bofs)
eccDNABase_000073218,1,Lymphoma
CircleBaseV2_002789932,0,Healthy
eccDNABase_000578092,0,Healthy
CircleBaseV2_000058583,0,Healthy
CircleBaseV2_002839739,0,Healthy
eccDNABase_000596879,0,Healthy
eccDNABase_000000381,1,Chronic kidney disease
eccDNABase_000015150,1,Esophageal cancer
eccDNABase_000238193,1,Prostate cancer
eccDNABase_000802538,0,Healthy
CircleBaseV2_000022210,1,Hypopharyngeal squamous cell carcinoma
CircleBaseV2_002900087,0,Healthy
CircleBaseV2_000061269,0,Healthy
eccDNABase_000015694,1,Lung adenocarcinoma
CircleBaseV2_002878097,0,Healthy
eccDNABase_000893467,1,Colorectal adenoma
CircleBaseV2_002968212,1,Colorectal cancer
CircleBaseV2_002791085,0,Healthy
eccDNABase_000045349,1,Cervical adenocarcinoma
eccDNABase_000532607,1,Melanoma
CircleBaseV2_000034331,0,Healthy
eccDNABase_000537328,1,Chordoma
eccDNABase_000569847,1,Branchio-oculo-facial syndrome (bofs)
eccDNABase_000459219,1,Hiv infectious disease
eccDNABase_000593599,0,Healthy
eccDNABase_000651922,0,Healthy
eccDNABase_000011266,1,Urinary bladder cancer
CircleBaseV2_000505744,1,Gastric cancer
CircleBaseV2_000026967,0,Healthy
eccDNABase_000439149,1,Sarcoma
eccDNABase_000833767,0,Healthy
eccDNABase_000530219,1,Chordoma
eccDNABase_000592220,0,Healthy
CircleBaseV2_002891349,0,Healthy
CircleBaseV2_002923593,1,Colorectal cancer
eccDNABase_000682991,0,Healthy
eccDNABase_000035907,1,Lymphoma
CircleBaseV2_002819767,0,Healthy
eccDNABase_000629953,0,Healthy
eccDNABase_000670312,0,Healthy
CircleBaseV2_000059278,0,Healthy
eccDNABase_000707453,0,Healthy
CircleBaseV2_002898649,0,Healthy
eccDNABase_000817837,0,Healthy
CircleBaseV2_000028892,0,Healthy
eccDNABase_000176235,1,Ovarian cancer
eccDNABase_000659089,0,Healthy
eccDNABase_000796242,0,Healthy
eccDNABase_000572348,1,Glioblastoma
eccDNABase_000441909,1,Caid syndrome
CircleBaseV2_002837941,0,Healthy
eccDNABase_000803883,0,Healthy
CircleBaseV2_003022020,1,Stomach
eccDNABase_000439920,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000638186,0,Healthy
CircleBaseV2_002758917,0,Healthy
CircleBaseV2_002901469,0,Healthy
eccDNABase_000499050,1,Hiv infectious disease
eccDNABase_000439155,1,Sarcoma
eccDNABase_000873575,1,Systemic lupus erythematosus
CircleBaseV2_000057473,0,Healthy
eccDNABase_000438985,1,Sarcoma
CircleBaseV2_003037779,0,Healthy
eccDNABase_000892156,1,Colorectal cancer
eccDNABase_000894482,1,Lung cancer
eccDNABase_000806491,0,Healthy
CircleBaseV2_000056067,0,Healthy
eccDNABase_000586825,0,Healthy
CircleBaseV2_003029831,0,Healthy
eccDNABase_000439359,1,Neuroblastoma
CircleBaseV2_003009249,1,Stomach
CircleBaseV2_000057705,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000605890,0,Healthy
eccDNABase_000886532,0,Healthy
eccDNABase_000438970,1,Sarcoma
eccDNABase_000571440,1,Glioblastoma
eccDNABase_000007749,1,Hypopharynx cancer
eccDNABase_000011276,1,Endometrial cancer
CircleBaseV2_002960362,1,Colorectal cancer
eccDNABase_000598651,0,Healthy
eccDNABase_000446006,0,Healthy
eccDNABase_000439987,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000681757,0,Healthy
eccDNABase_000788177,0,Healthy
eccDNABase_000836377,0,Healthy
CircleBaseV2_002779085,0,Healthy
eccDNABase_000306432,1,Ovarian cancer
eccDNABase_000786694,0,Healthy
eccDNABase_000619910,0,Healthy
CircleBaseV2_000027209,0,Healthy
eccDNABase_000603726,0,Healthy
CircleBaseV2_003028052,0,Healthy
CircleBaseV2_002784115,0,Healthy
eccDNABase_000441693,1,Leukemia
eccDNABase_000549088,1,Stomach cancer
CircleBaseV2_003009475,1,Stomach
eccDNABase_000008058,1,Hypopharynx cancer
eccDNABase_000592296,0,Healthy
CircleBaseV2_002854071,0,Healthy
eccDNABase_000705813,0,Healthy
eccDNABase_000503196,1,Leukemia
eccDNABase_000439413,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000469209,1,Hiv infectious disease
eccDNABase_000889321,0,Healthy
CircleBaseV2_000028414,0,Healthy
eccDNABase_000910103,0,Healthy
CircleBaseV2_000761511,1,Gastric cancer
eccDNABase_000798644,0,Healthy
eccDNABase_000784049,0,Healthy
eccDNABase_000013714,1,Pancreatic cancer
eccDNABase_000571214,1,Glioblastoma
eccDNABase_000016004,1,Lung squamous cell cancer
CircleBaseV2_003030758,0,Healthy
eccDNABase_000615659,0,Healthy
eccDNABase_000016241,1,Esophageal cancer
eccDNABase_000446508,1,Lung cancer
eccDNABase_000439763,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000554665,1,Stomach cancer
eccDNABase_000531147,1,Neuroblastoma
CircleBaseV2_002857244,0,Healthy
eccDNABase_000820163,0,Healthy
CircleBaseV2_000045491,1,Cataract
eccDNABase_000695144,0,Healthy
CircleBaseV2_000031183,1,Cataract
eccDNABase_000584290,0,Healthy
CircleBaseV2_002880392,0,Healthy
eccDNABase_000510323,1,Leukemia
eccDNABase_000798668,0,Healthy
eccDNABase_000648718,0,Healthy
eccDNABase_000002409,1,Clear cell renal cell carcinoma
eccDNABase_000612766,0,Healthy
CircleBaseV2_001009988,1,Gastric cancer
eccDNABase_000873577,1,Systemic lupus erythematosus
CircleBaseV2_002796893,0,Healthy
eccDNABase_000686660,0,Healthy
eccDNABase_000667744,0,Healthy
eccDNABase_000500181,1,Hiv infectious disease
CircleBaseV2_003039627,0,Healthy
eccDNABase_000595629,0,Healthy
eccDNABase_000439309,1,Sarcoma
eccDNABase_000789755,0,Healthy
eccDNABase_000898456,0,Healthy
eccDNABase_000873538,1,Systemic lupus erythematosus
CircleBaseV2_002839899,0,Healthy
eccDNABase_000893399,1,Colorectal adenoma
eccDNABase_000001250,1,Chronic kidney disease
eccDNABase_000439658,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000780953,1,Multiple diseases
eccDNABase_000911145,0,Healthy
CircleBaseV2_002894766,0,Healthy
eccDNABase_000644249,0,Healthy
eccDNABase_000781384,0,Healthy
eccDNABase_000631876,0,Healthy
eccDNABase_000617784,0,Healthy
eccDNABase_000009598,1,Hypopharynx cancer
eccDNABase_000913007,1,Fetal growth restriction
CircleBaseV2_002815091,0,Healthy
eccDNABase_000601760,0,Healthy
CircleBaseV2_003039430,0,Healthy
eccDNABase_000691768,0,Healthy
CircleBaseV2_002902064,0,Healthy
eccDNABase_000002153,1,Chronic kidney disease
CircleBaseV2_002995209,1,Stomach
eccDNABase_000912109,1,Fetal growth restriction
CircleBaseV2_003055204,1,Glioblastoma cancer
CircleBaseV2_003054809,1,Glioblastoma cancer
eccDNABase_000530580,1,Pancreatic cancer
eccDNABase_000538601,1,Coronary artery disease
CircleBaseV2_003068292,1,Dilated cardiomyopathy
eccDNABase_000010853,1,Sarcoma
CircleBaseV2_000018808,1,Cataract
eccDNABase_000488156,1,Hiv infectious disease
eccDNABase_000792267,0,Healthy
eccDNABase_000717398,0,Healthy
CircleBaseV2_002959969,1,Colorectal cancer
CircleBaseV2_002908228,1,Colorectal cancer
eccDNABase_000820147,0,Healthy
eccDNABase_000530876,1,Neuroblastoma
CircleBaseV2_000062788,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000793136,0,Healthy
CircleBaseV2_002781422,0,Healthy
CircleBaseV2_003069766,0,Healthy
eccDNABase_000637705,0,Healthy
eccDNABase_000901025,0,Healthy
eccDNABase_000466775,1,Hiv infectious disease
eccDNABase_000634100,0,Healthy
eccDNABase_000651374,0,Healthy
eccDNABase_000012241,1,Esophageal cancer
CircleBaseV2_002837982,0,Healthy
eccDNABase_000899641,0,Healthy
eccDNABase_000912569,1,Fetal growth restriction
CircleBaseV2_002869448,0,Healthy
CircleBaseV2_002768104,0,Healthy
eccDNABase_000607716,0,Healthy
eccDNABase_000533634,1,Melanoma
eccDNABase_000012629,1,Lung squamous cell cancer
eccDNABase_000826971,0,Healthy
eccDNABase_000544856,1,Stomach cancer
eccDNABase_000089952,1,Lymphoma
CircleBaseV2_000020157,1,Cataract
eccDNABase_000691497,0,Healthy
eccDNABase_000000001,1,Chronic kidney disease
CircleBaseV2_003055097,1,Glioblastoma cancer
eccDNABase_000475653,1,Hiv infectious disease
CircleBaseV2_002903521,0,Healthy
eccDNABase_000907274,0,Healthy
eccDNABase_000912476,1,Fetal growth restriction
eccDNABase_000443501,1,Gastrointestinal stromal tumor
CircleBaseV2_002876414,0,Healthy
eccDNABase_000893239,1,Colorectal adenoma
CircleBaseV2_000005703,0,Healthy
CircleBaseV2_002856722,0,Healthy
CircleBaseV2_002888930,0,Healthy
eccDNABase_000781871,0,Healthy
eccDNABase_000011618,1,Skin cancer
CircleBaseV2_000010161,0,Healthy
eccDNABase_000745489,0,Healthy
eccDNABase_000904948,0,Healthy
eccDNABase_000538708,1,Coronary artery disease
eccDNABase_000896225,0,Healthy
eccDNABase_000014384,1,Sarcoma
eccDNABase_000623399,0,Healthy
CircleBaseV2_002759474,0,Healthy
CircleBaseV2_002817420,0,Healthy
eccDNABase_000036784,1,Lymphoma
CircleBaseV2_002793062,0,Healthy
CircleBaseV2_002801398,0,Healthy
CircleBaseV2_002770778,0,Healthy
eccDNABase_000704176,0,Healthy
CircleBaseV2_002820065,0,Healthy
CircleBaseV2_003006548,1,Stomach
eccDNABase_000616591,0,Healthy
eccDNABase_000622797,0,Healthy
eccDNABase_000716041,0,Healthy
eccDNABase_000797483,0,Healthy
CircleBaseV2_002821987,0,Healthy
eccDNABase_000615474,0,Healthy
CircleBaseV2_002993572,1,Primary pulmonary hypertension
eccDNABase_000439917,1,Smarca4-deficient sarcoma of thorax
CircleBaseV2_002993346,1,Primary pulmonary hypertension
CircleBaseV2_002758911,0,Healthy
CircleBaseV2_002764574,0,Healthy
eccDNABase_000704850,0,Healthy
eccDNABase_000002862,1,Clear cell renal cell carcinoma
CircleBaseV2_002887066,0,Healthy
eccDNABase_000525253,1,Breast cancer
CircleBaseV2_000015477,0,Healthy
eccDNABase_000438988,1,Sarcoma
eccDNABase_000438944,1,Sarcoma
eccDNABase_000532962,1,Melanoma
